dam,obs_datetime,rwl_m,dev_24h_m,nhwl_m,dev_nhwl_m,rule_curve_m,dev_rule_curve_m,gates,gate_opening_m,inflow_cms,outflow_cms,scraped_at,source
Angat,2022-08-06T06:00,177.15,0.04,210.0,-32.85,180.68,-3.53,,,,,2022-08-06T08:47:14,wayback
Angat,2022-08-07T06:00,178.02,0.13,210.0,-31.98,180.79,-2.77,,,,,2022-08-08T10:40:56,wayback
Angat,2022-08-08T06:00,178.15,0.13,210.0,-31.85,180.9,-2.75,,,,,2022-08-08T10:40:56,wayback
Angat,2022-09-23T06:00,176.21,0.59,210.0,-33.79,185.26,-9.05,,,,,2022-09-24T09:51:55,wayback
Angat,2022-09-24T06:00,176.8,0.59,210.0,-33.2,185.34,-8.54,,,,,2022-09-24T09:51:55,wayback
Angat,2022-10-15T06:00,189.58,-0.11,210.0,-20.42,191.36,-1.78,,,,,2022-10-16T04:09:18,wayback
Angat,2022-10-16T06:00,189.47,-0.11,210.0,-20.53,191.74,-2.27,,,,,2022-10-16T04:09:18,wayback
Angat,2022-10-28T06:00,189.52,0.34,210.0,-20.48,196.19,-6.67,,,,,2022-10-29T04:08:50,wayback
Angat,2022-10-29T06:00,189.86,0.34,210.0,-20.14,196.56,-6.7,,,,,2022-10-29T04:08:50,wayback
Angat,2022-11-29T06:00,207.39,-0.02,210.0,-2.61,205.42,1.97,,,,,2022-11-30T16:24:55,wayback
Angat,2022-11-30T06:00,207.37,-0.02,210.0,-2.63,205.7,1.67,,,,,2022-11-30T16:24:55,wayback
Angat,2022-12-01T06:00,207.25,0.38,212.0,-4.75,205.75,1.5,,,,,2022-12-02T11:16:57,wayback
Angat,2022-12-02T06:00,207.63,0.38,212.0,-4.37,205.8,1.83,,,,,2022-12-02T11:16:57,wayback
Angat,2022-12-10T06:00,208.93,-0.15,212.0,-3.07,206.22,2.71,,,,,2022-12-11T18:30:01,wayback
Angat,2022-12-11T06:00,208.78,-0.15,212.0,-3.22,206.27,2.51,,,,,2022-12-11T18:30:01,wayback
Angat,2023-03-28T06:00,203.29,-0.45,212.0,-8.71,191.1,12.19,,,,,2023-03-28T23:37:33,wayback
Angat,2023-03-29T06:00,202.84,-0.45,212.0,-9.16,190.86,11.98,,,,,2023-03-28T23:37:33,wayback
Angat,2023-04-13T06:00,198.52,-0.13,212.0,-13.48,188.67,9.85,,,,,2023-04-14T02:12:40,wayback
Angat,2023-04-14T06:00,198.39,-0.13,212.0,-13.61,188.53,9.86,,,,,2023-04-14T02:12:40,wayback
Angat,2023-07-26T06:00,181.64,1.34,210.0,-28.36,180.31,1.33,,,,,2023-07-27T08:11:31,wayback
Angat,2023-07-27T06:00,182.98,1.34,210.0,-27.02,180.25,2.73,,,,,2023-07-27T08:11:31,wayback
Angat,2023-09-30T06:00,207.2,-0.03,210.0,-2.8,185.8,21.4,,,,,2023-10-02T00:34:48,wayback
Angat,2023-10-01T06:00,207.17,-0.03,210.0,-2.83,186.17,21.0,,,,,2023-10-02T00:34:48,wayback
Angat,2023-11-27T06:00,210.81,0.35,210.0,0.81,204.86,5.95,,,,,2023-11-28T03:16:48,wayback
Angat,2023-11-28T06:00,211.16,0.35,210.0,1.16,205.14,6.02,,,,,2023-11-28T03:16:48,wayback
Angat,2024-01-25T06:00,212.07,-0.1,212.0,0.07,203.75,8.32,,,,,2024-01-26T14:31:58,wayback
Angat,2024-01-26T06:00,211.97,-0.1,212.0,-0.03,203.61,8.36,,,,,2024-01-26T14:31:58,wayback
Angat,2024-04-03T06:00,198.15,-0.28,212.0,-13.85,190.0,8.15,,,,,2024-04-04T04:56:23,wayback
Angat,2024-04-04T06:00,197.87,-0.28,212.0,-14.13,189.87,8.0,,,,,2024-04-04T04:56:23,wayback
Angat,2024-04-16T06:00,193.64,-0.35,212.0,-18.36,188.27,5.37,,,,,2024-04-17T14:38:17,wayback
Angat,2024-04-17T06:00,193.29,-0.35,212.0,-18.71,188.13,5.16,,,,,2024-04-17T14:38:17,wayback
Angat,2024-04-29T08:00,188.45,-0.42,212.0,-23.55,186.53,1.92,,,,,2024-04-30T16:37:36,wayback
Angat,2024-04-30T08:00,188.03,-0.42,212.0,-23.97,186.4,1.63,,,,,2024-04-30T16:37:36,wayback
Angat,2024-05-02T08:00,187.13,-0.27,210.0,-22.87,186.22,0.91,,,,,2024-05-03T14:04:21,wayback
Angat,2024-05-03T08:00,186.86,-0.27,210.0,-23.14,186.13,0.73,,,,,2024-05-03T14:04:21,wayback
Angat,2024-05-21T08:00,180.4,-0.33,212.0,-31.6,184.5,-4.1,,,,,2024-05-22T22:03:22,wayback
Angat,2024-05-22T08:00,180.07,-0.33,212.0,-31.93,184.41,-4.34,,,,,2024-05-22T22:03:22,wayback
Angat,2024-08-03T08:00,187.92,0.07,210.0,-22.08,180.34,7.58,,,,,2024-08-04T13:50:34,wayback
Angat,2024-08-04T08:00,187.99,0.07,210.0,-22.01,180.45,7.54,,,,,2024-08-04T13:50:34,wayback
Angat,2024-08-23T08:00,185.08,-0.3,210.0,-24.92,182.6,2.48,,,,,2024-08-24T19:16:01,wayback
Angat,2024-08-24T08:00,184.78,-0.3,210.0,-25.22,182.71,2.07,,,,,2024-08-24T19:16:01,wayback
Angat,2024-09-11T08:00,194.58,-0.06,210.0,-15.42,184.34,10.24,,,,,2024-09-12T17:45:54,wayback
Angat,2024-09-12T20:00,194.52,-0.06,210.0,-15.48,184.42,10.1,,,,,2024-09-12T17:45:54,wayback
Angat,2024-10-04T08:00,194.42,-0.2,210.0,-15.58,187.28,7.14,,,,,2024-10-05T03:55:59,wayback
Angat,2024-10-05T08:00,194.22,-0.2,210.0,-15.78,187.65,6.57,,,,,2024-10-05T03:55:59,wayback
Angat,2024-10-06T08:00,194.52,0.3,210.0,-15.48,188.03,6.49,,,,,2024-10-06T18:48:56,wayback
Angat,2024-11-16T08:00,201.05,-0.16,210.0,-8.95,201.78,-0.73,,,,,2024-11-17T17:28:25,wayback
Angat,2024-11-17T08:00,200.89,-0.16,210.0,-9.11,202.06,-1.17,,,,,2024-11-17T17:28:25,wayback
Angat,2024-11-22T08:00,200.81,-0.14,210.0,-9.19,203.46,-2.65,,,,,2024-11-23T23:44:53,wayback
Angat,2024-11-23T08:00,200.67,-0.14,210.0,-9.33,203.74,-3.07,,,,,2024-11-23T23:44:53,wayback
Angat,2024-11-26T08:00,200.24,0.02,210.0,-9.76,204.58,-4.34,,,,,2024-11-27T03:09:17,wayback
Angat,2024-11-27T08:00,200.26,0.02,210.0,-9.74,204.86,-4.6,,,,,2024-11-27T03:09:17,wayback
Angat,2024-12-03T08:00,200.35,0.06,212.0,-11.65,205.85,-5.5,,,,,2024-12-04T20:10:19,wayback
Angat,2024-12-04T08:00,200.41,0.06,212.0,-11.59,205.91,-5.5,,,,,2024-12-04T20:10:19,wayback
Angat,2024-12-08T08:00,200.11,0.06,212.0,-11.89,206.11,-6.0,,,,,2024-12-09T09:51:51,wayback
Angat,2024-12-09T08:00,200.17,0.06,212.0,-11.83,206.16,-5.99,,,,,2024-12-09T09:51:51,wayback
Angat,2024-12-16T08:00,203.12,0.32,212.0,-8.88,206.53,-3.41,,,,,2024-12-17T05:30:59,wayback
Angat,2024-12-17T08:00,203.44,0.32,212.0,-8.56,206.58,-3.14,,,,,2024-12-17T05:30:59,wayback
Angat,2025-02-09T08:00,213.62,0.38,212.0,1.62,201.26,12.36,,,,,2025-02-10T12:40:25,wayback
Angat,2025-02-10T08:00,214.0,0.38,212.0,2.0,201.07,12.93,,,,,2025-02-10T12:40:25,wayback
Angat,2025-02-16T08:00,213.78,-0.03,212.0,1.78,199.98,13.8,,,,,2025-02-17T06:44:06,wayback
Angat,2025-02-17T08:00,213.75,-0.03,212.0,1.75,199.79,13.96,,,,,2025-02-17T06:44:06,wayback
Angat,2025-03-06T08:00,212.9,-0.19,212.0,0.9,196.21,16.69,,,,,2025-03-07T19:36:55,wayback
Angat,2025-03-07T08:00,212.71,-0.19,212.0,0.71,196.21,16.5,,,,,2025-03-07T19:36:55,wayback
Angat,2025-04-15T08:00,207.38,-0.16,212.0,-4.62,188.4,18.98,,,,,2025-04-16T02:03:07,wayback
Angat,2025-04-16T08:00,207.22,-0.16,212.0,-4.78,188.27,18.95,,,,,2025-04-16T02:03:07,wayback
Angat,2025-05-03T08:00,202.7,-0.16,210.0,-7.3,186.13,16.57,,,,,2025-05-04T15:19:46,wayback
Angat,2025-05-04T08:00,202.54,-0.16,210.0,-7.46,186.04,16.5,,,,,2025-05-04T15:19:46,wayback
Angat,2025-05-05T08:00,202.37,-0.16,210.0,-7.63,185.95,16.42,,,,,2025-05-06T06:04:07,wayback
Angat,2025-05-06T08:00,202.21,-0.16,210.0,-7.79,185.86,16.35,,,,,2025-05-06T06:04:07,wayback
Angat,2025-05-25T08:00,199.35,-0.28,210.0,-10.65,184.14,15.21,,,,,2025-05-26T17:20:45,wayback
Angat,2025-05-26T08:00,199.07,-0.28,210.0,-10.93,184.05,15.02,,,,,2025-05-26T17:20:45,wayback
Angat,2025-06-06T08:00,197.26,-0.15,210.0,-12.74,183.26,14.0,,,,,2025-06-07T10:31:20,wayback
Angat,2025-06-07T08:00,197.11,-0.15,210.0,-12.89,183.2,13.91,,,,,2025-06-07T10:31:20,wayback
Angat,2025-06-24T08:00,194.93,-0.04,210.0,-15.07,182.24,12.69,,,,,2025-06-25T04:11:08,wayback
Angat,2025-06-25T08:00,194.89,-0.04,210.0,-15.11,182.18,12.71,,,,,2025-06-25T04:11:08,wayback
Angat,2025-07-19T08:00,191.88,2.22,210.0,-18.12,180.74,11.14,,,,,2025-07-20T16:58:33,wayback
Angat,2025-07-20T08:00,194.1,2.22,210.0,-15.9,180.67,13.43,,,,,2025-07-20T16:58:33,wayback
Angat,2025-07-21T08:00,195.71,2.4,210.0,-14.29,180.61,15.1,,,,,2025-07-22T14:57:07,wayback
Angat,2025-07-22T08:00,198.11,2.4,210.0,-11.89,180.55,17.56,,,,,2025-07-22T14:57:07,wayback
Angat,2025-08-23T08:00,201.01,-0.15,210.0,-8.99,182.6,18.41,,,,,2025-08-24T03:56:02,wayback
Angat,2025-08-24T08:00,200.86,-0.15,210.0,-9.14,182.71,18.15,,,,,2025-08-24T03:56:02,wayback
Angat,2025-09-07T08:00,201.65,0.12,210.0,-8.35,184.04,17.61,,,,,2025-09-09T00:27:09,wayback
Angat,2025-09-08T08:00,201.77,0.12,210.0,-8.23,184.11,17.66,,,,,2025-09-09T00:27:09,wayback
Angat,2025-09-21T08:00,203.94,0.22,210.0,-6.06,185.11,18.83,,,,,2025-09-22T07:42:12,wayback
Angat,2025-09-22T08:00,204.16,0.22,210.0,-5.84,185.19,18.97,,,,,2025-09-22T07:42:12,wayback
Angat,2025-09-23T08:00,205.13,0.97,210.0,-4.87,185.26,19.87,,,,,2025-09-23T16:12:03,wayback
Angat,2025-10-12T08:00,208.03,0.02,210.0,-1.97,190.25,17.78,,,,,2025-10-13T08:30:27,wayback
Angat,2025-10-13T08:00,208.05,0.02,210.0,-1.95,190.62,17.43,,,,,2025-10-13T08:30:27,wayback
Angat,2025-10-26T08:00,209.06,-0.09,210.0,-0.94,195.45,13.61,,,,,2025-10-27T21:34:39,wayback
Angat,2025-10-27T08:00,208.97,-0.09,210.0,-1.03,195.82,13.15,,,,,2025-10-27T21:34:39,wayback
Angat,2025-11-02T08:00,209.36,0.13,210.0,-0.64,197.86,11.5,,,,,2025-11-03T00:50:13,wayback
Angat,2025-11-03T08:00,209.49,0.13,210.0,-0.51,198.14,11.35,,,,,2025-11-03T00:50:13,wayback
Angat,2025-11-04T08:00,209.4,-0.09,210.0,-0.6,198.42,10.98,,,,,2025-11-04T21:05:14,wayback
Angat,2025-11-10T08:00,210.37,0.53,210.0,0.37,200.1,10.27,3.0,3.0,,450.0,2025-11-12T00:00:32,wayback
Angat,2025-11-11T08:00,210.9,0.53,210.0,0.9,200.38,10.52,3.0,3.0,,464.0,2025-11-12T00:00:32,wayback
Angat,2025-12-08T08:00,211.09,0.04,212.0,-0.91,206.11,4.98,,,,,2025-12-09T13:06:46,wayback
Angat,2025-12-09T08:00,211.13,0.04,212.0,-0.87,206.16,4.97,,,,,2025-12-09T13:06:46,wayback
Angat,2025-12-12T08:00,212.33,0.38,212.0,0.33,206.32,6.01,,,,,2025-12-13T07:48:46,wayback
Angat,2025-12-13T08:00,212.71,0.38,212.0,0.71,206.37,6.34,,,,,2025-12-13T07:48:46,wayback
Angat,2025-12-28T08:00,211.68,0.0,212.0,-0.32,207.19,4.49,,,,,2025-12-29T23:18:31,wayback
Angat,2025-12-29T08:00,211.68,0.0,212.0,-0.32,207.2,4.48,,,,,2025-12-29T23:18:31,wayback
Angat,2026-01-22T08:00,209.67,-0.19,212.0,-2.33,204.18,5.49,,,,,2026-01-23T20:25:02,wayback
Angat,2026-01-23T08:00,209.48,-0.19,212.0,-2.52,204.04,5.44,,,,,2026-01-23T20:25:02,wayback
Angat,2026-02-05T08:00,207.21,-0.23,212.0,-4.79,201.99,5.22,,,,,2026-02-06T12:00:54,wayback
Angat,2026-02-06T08:00,206.98,-0.23,212.0,-5.02,201.8,5.18,,,,,2026-02-06T12:00:54,wayback
Angat,2026-02-11T08:00,206.31,-0.34,212.0,-5.69,200.89,5.42,,,,,2026-02-12T00:40:01,wayback
Angat,2026-02-12T08:00,205.97,-0.34,212.0,-6.03,200.71,5.26,,,,,2026-02-12T00:40:01,wayback
Angat,2026-02-21T08:00,206.68,-0.52,212.0,-5.32,199.06,7.62,,,,,2026-02-22T13:27:52,wayback
Angat,2026-02-22T08:00,206.16,-0.52,212.0,-5.84,198.88,7.28,,,,,2026-02-22T13:27:52,wayback
Angat,2026-02-23T08:00,206.01,-0.16,212.0,-5.99,198.7,7.31,,,,,2026-02-24T12:35:24,wayback
Angat,2026-02-24T08:00,205.85,-0.16,212.0,-6.15,198.51,7.34,,,,,2026-02-24T12:35:24,wayback
Angat,2026-04-11T08:00,192.98,-0.41,212.0,-19.02,188.93,4.05,,,,,2026-04-12T05:29:07,wayback
Angat,2026-04-12T08:00,192.57,-0.41,212.0,-19.43,188.8,3.77,,,,,2026-04-12T05:29:07,wayback
Angat,2026-04-21T08:00,188.43,-0.46,212.0,-23.57,187.6,0.83,,,,,2026-04-22T05:05:41,wayback
Angat,2026-04-22T08:00,187.97,-0.46,212.0,-24.03,187.47,0.5,,,,,2026-04-22T05:05:41,wayback
Angat,2026-05-05T08:00,182.11,-0.31,210.0,-27.89,185.95,-3.84,,,,,2026-05-06T05:06:33,wayback
Angat,2026-05-06T08:00,181.8,-0.31,210.0,-28.2,185.86,-4.06,,,,,2026-05-06T05:06:33,wayback
Angat,2026-05-23T08:00,175.97,-0.32,210.0,-34.03,184.32,-8.35,,,,,2026-05-24T07:14:32,wayback
Angat,2026-05-24T08:00,175.65,-0.32,210.0,-34.35,184.23,-8.58,,,,,2026-05-24T07:14:32,wayback
Angat,2026-05-26T08:00,174.83,-0.39,210.0,-35.17,184.05,-9.22,,,,,2026-05-27T15:50:34,wayback
Angat,2026-05-27T08:00,174.44,-0.39,210.0,-35.56,184.05,-9.61,,,,,2026-05-27T15:50:34,wayback
Angat,2026-06-29T08:00,160.71,-0.76,210.0,-49.29,181.96,-21.25,,,,,2026-06-30T16:47:24,wayback
Angat,2026-06-30T08:00,159.95,-0.76,210.0,-50.05,181.9,-21.95,,,,,2026-06-30T16:47:24,wayback
Angat,2026-07-27T08:00,151.05,-0.14,210.0,-58.95,180.25,-29.2,,,,,2026-07-28T09:06:38,wayback
Angat,2026-07-28T08:00,150.91,-0.14,210.0,-59.09,180.18,-29.27,,,,,2026-07-28T09:06:38,wayback
Angat,2026-08-06T08:00,157.49,0.64,210.0,-52.51,180.68,-23.19,,,,,2026-08-07T13:44:27,live
Angat,2026-08-07T08:00,158.13,0.64,210.0,-51.87,180.79,-22.66,,,,,2026-08-07T13:44:27,live
Angat,2026-08-08T08:00,158.89,2.92,210.0,-51.11,180.9,-22.01,,,,,2026-08-09T16:37:07,live
Angat,2026-08-09T08:00,161.81,2.92,210.0,-48.19,181.02,-19.21,,,,,2026-08-09T16:37:07,live
Angat,2026-08-10T08:00,170.47,8.66,210.0,-39.53,181.13,-10.66,,,,,2026-08-10T15:39:46,live
Angat,2026-08-11T08:00,174.98,4.51,210.0,-35.02,181.24,-6.26,,,,,2026-08-11T02:35:10,live
Angat,2026-08-12T08:00,177.1,2.12,210.0,-32.9,181.35,-4.25,,,,,2026-08-12T03:04:55,live
Angat,2026-08-13T08:00,178.79,1.69,210.0,-31.21,181.47,-2.68,,,,,2026-08-13T03:08:06,live
Angat,2026-08-14T08:00,180.1,1.31,210.0,-29.9,181.58,-1.48,,,,,2026-08-14T03:06:17,live
Binga,2021-09-22T06:00,574.13,-0.2,575.0,-0.87,565.0,9.13,,,,,2021-09-23T21:36:42,wayback
Binga,2021-09-23T06:00,573.93,-0.2,575.0,-1.07,565.0,8.93,,,,,2021-09-23T21:36:42,wayback
Binga,2021-09-26T06:00,574.24,0.16,575.0,-0.76,565.0,9.24,,,,,2021-09-27T12:46:44,wayback
Binga,2021-09-27T06:00,574.4,0.16,575.0,-0.6,565.0,9.4,,,,,2021-09-27T12:46:44,wayback
Binga,2021-10-22T06:00,574.18,0.13,575.0,-0.82,569.38,4.8,,,,,2021-10-23T10:54:56,wayback
Binga,2021-10-23T06:00,574.31,0.13,575.0,-0.69,570.0,4.31,,,,,2021-10-23T10:54:56,wayback
Binga,2021-10-24T06:00,573.42,-0.89,575.0,-1.58,570.63,2.79,,,,,2021-10-24T12:36:31,wayback
Binga,2021-11-01T06:00,574.61,0.29,575.0,-0.39,575.0,-0.39,,,,,2021-11-02T13:56:17,wayback
Binga,2021-11-02T06:00,574.9,0.29,575.0,-0.1,575.0,-0.1,,,,,2021-11-02T13:56:17,wayback
Binga,2021-11-16T06:00,573.79,0.37,575.0,-1.21,575.0,-1.21,,,,,2021-11-17T10:54:47,wayback
Binga,2021-11-17T06:00,574.16,0.37,575.0,-0.84,575.0,-0.84,,,,,2021-11-17T10:54:47,wayback
Binga,2021-12-21T06:00,573.08,0.34,575.0,-1.92,574.32,-1.24,,,,,2021-12-22T18:20:32,wayback
Binga,2021-12-22T06:00,573.42,0.34,575.0,-1.58,574.29,-0.87,,,,,2021-12-22T18:20:32,wayback
Binga,2021-12-28T06:00,574.52,-0.45,575.0,-0.48,574.1,0.42,,,,,2021-12-29T04:37:48,wayback
Binga,2021-12-29T06:00,574.07,-0.45,575.0,-0.93,574.08,-0.01,,,,,2021-12-29T04:37:48,wayback
Binga,2022-01-09T06:00,574.3,-0.26,575.0,-0.7,574.0,0.3,,,,,2022-01-10T01:34:09,wayback
Binga,2022-01-10T06:00,574.04,-0.26,575.0,-0.96,574.0,0.04,,,,,2022-01-10T01:34:09,wayback
Binga,2022-01-18T06:00,573.54,-0.05,575.0,-1.46,574.0,-0.46,,,,,2022-01-19T10:01:15,wayback
Binga,2022-01-19T06:00,573.49,-0.05,575.0,-1.51,574.0,-0.51,,,,,2022-01-19T10:01:15,wayback
Binga,2022-04-21T06:00,572.91,0.24,575.0,-2.09,567.7,5.21,,,,,2022-04-22T02:51:37,wayback
Binga,2022-04-22T06:00,573.15,0.24,575.0,-1.85,567.4,5.75,,,,,2022-04-22T02:51:37,wayback
Binga,2022-06-14T06:00,569.47,-0.2,575.0,-5.53,565.0,4.47,,,,,2022-06-15T08:27:45,wayback
Binga,2022-06-15T06:00,569.27,-0.2,575.0,-5.73,565.0,4.27,,,,,2022-06-15T08:27:45,wayback
Binga,2022-06-18T06:00,572.6,0.01,575.0,-2.4,565.0,7.6,,,,,2022-06-19T01:08:25,wayback
Binga,2022-06-19T06:00,572.61,0.01,575.0,-2.39,565.0,7.61,,,,,2022-06-19T01:08:25,wayback
Binga,2022-06-26T06:00,571.06,-0.08,575.0,-3.94,565.0,6.06,,,,,2022-06-26T23:01:12,wayback
Binga,2022-06-27T06:00,570.98,-0.08,575.0,-4.02,565.0,5.98,,,,,2022-06-26T23:01:12,wayback
Binga,2022-07-01T06:00,570.79,0.45,575.0,-4.21,565.0,5.79,,,,,2022-07-02T03:50:05,wayback
Binga,2022-07-02T06:00,571.24,0.45,575.0,-3.76,565.0,6.24,,,,,2022-07-02T03:50:05,wayback
Binga,2022-07-04T06:00,571.99,-0.46,575.0,-3.01,565.0,6.99,,,,,2022-07-05T08:47:35,wayback
Binga,2022-07-05T06:00,571.53,-0.46,575.0,-3.47,565.0,6.53,,,,,2022-07-05T08:47:35,wayback
Binga,2022-07-16T06:00,573.26,-0.14,575.0,-1.74,565.0,8.26,,,,,2022-07-17T00:05:54,wayback
Binga,2022-07-17T06:00,573.12,-0.14,575.0,-1.88,565.0,8.12,,,,,2022-07-17T00:05:54,wayback
Binga,2022-08-01T06:00,573.93,-0.08,575.0,-1.07,565.0,8.93,,,,,2022-08-02T22:15:14,wayback
Binga,2022-08-02T06:00,573.85,-0.08,575.0,-1.15,565.0,8.85,,,,,2022-08-02T22:15:14,wayback
Binga,2022-08-03T06:00,573.49,-1.2,575.0,-1.51,565.0,8.49,,,,,2022-08-04T20:24:09,wayback
Binga,2022-08-04T06:00,572.29,-1.2,575.0,-2.71,565.0,7.29,,,,,2022-08-04T20:24:09,wayback
Binga,2022-08-05T06:00,571.48,-0.81,575.0,-3.52,565.0,6.48,,,,,2022-08-05T04:38:05,wayback
Binga,2022-08-06T06:00,571.51,0.03,575.0,-3.49,565.0,6.51,,,,,2022-08-06T08:47:14,wayback
Binga,2022-08-07T06:00,571.3,-0.93,575.0,-3.7,565.0,6.3,,,,,2022-08-08T10:40:56,wayback
Binga,2022-08-08T06:00,570.37,-0.93,575.0,-4.63,565.0,5.37,,,,,2022-08-08T10:40:56,wayback
Binga,2022-09-23T06:00,571.85,0.02,575.0,-3.15,565.0,6.85,,,,,2022-09-24T09:51:55,wayback
Binga,2022-09-24T06:00,571.87,0.02,575.0,-3.13,565.0,6.87,,,,,2022-09-24T09:51:55,wayback
Binga,2022-10-15T06:00,572.26,-0.07,575.0,-2.74,565.0,7.26,,,,,2022-10-16T04:09:18,wayback
Binga,2022-10-16T06:00,572.19,-0.07,575.0,-2.81,565.63,6.56,,,,,2022-10-16T04:09:18,wayback
Binga,2022-10-28T06:00,572.4,-0.64,575.0,-2.6,573.13,-0.73,,,,,2022-10-29T04:08:50,wayback
Binga,2022-10-29T06:00,571.76,-0.64,575.0,-3.24,573.75,-1.99,,,,,2022-10-29T04:08:50,wayback
Binga,2022-11-29T06:00,573.78,0.27,575.0,-1.22,575.0,-1.22,,,,,2022-11-30T16:24:55,wayback
Binga,2022-11-30T06:00,574.05,0.27,575.0,-0.95,575.0,-0.95,,,,,2022-11-30T16:24:55,wayback
Binga,2022-12-01T06:00,573.02,-0.53,575.0,-1.98,574.97,-1.95,,,,,2022-12-02T11:16:57,wayback
Binga,2022-12-02T06:00,572.49,-0.53,575.0,-2.51,574.94,-2.45,,,,,2022-12-02T11:16:57,wayback
Binga,2022-12-10T06:00,573.24,0.02,575.0,-1.76,574.68,-1.44,,,,,2022-12-11T18:30:01,wayback
Binga,2022-12-11T06:00,573.26,0.02,575.0,-1.74,574.65,-1.39,,,,,2022-12-11T18:30:01,wayback
Binga,2023-03-28T06:00,572.91,-0.78,575.0,-2.09,574.0,-1.09,,,,,2023-03-28T23:37:33,wayback
Binga,2023-03-29T06:00,572.13,-0.78,575.0,-2.87,574.0,-1.87,,,,,2023-03-28T23:37:33,wayback
Binga,2023-04-13T06:00,568.74,0.38,575.0,-6.26,570.1,-1.36,,,,,2023-04-14T02:12:40,wayback
Binga,2023-04-14T06:00,569.12,0.38,575.0,-5.88,569.8,-0.68,,,,,2023-04-14T02:12:40,wayback
Binga,2023-07-26T06:00,568.52,6.11,575.0,-6.48,565.0,3.52,,,,,2023-07-27T08:11:31,wayback
Binga,2023-07-27T06:00,574.63,6.11,575.0,-0.37,565.0,9.63,,,,,2023-07-27T08:11:31,wayback
Binga,2023-09-30T06:00,574.28,-0.15,575.0,-0.72,565.0,9.28,,,,,2023-10-02T00:34:48,wayback
Binga,2023-10-01T06:00,574.13,-0.15,575.0,-0.87,565.0,9.13,,,,,2023-10-02T00:34:48,wayback
Binga,2023-11-27T06:00,574.18,-0.18,575.0,-0.82,575.0,-0.82,,,,,2023-11-28T03:16:48,wayback
Binga,2023-11-28T06:00,574.0,-0.18,575.0,-1.0,575.0,-1.0,,,,,2023-11-28T03:16:48,wayback
Binga,2024-01-25T06:00,573.83,0.13,575.0,-1.17,574.0,-0.17,,,,,2024-01-26T14:31:58,wayback
Binga,2024-01-26T06:00,573.96,0.13,575.0,-1.04,574.0,-0.04,,,,,2024-01-26T14:31:58,wayback
Binga,2024-04-03T06:00,569.8,-0.24,575.0,-5.2,573.1,-3.3,,,,,2024-04-04T04:56:23,wayback
Binga,2024-04-04T06:00,569.56,-0.24,575.0,-5.44,572.8,-3.24,,,,,2024-04-04T04:56:23,wayback
Binga,2024-04-16T06:00,566.48,-0.33,575.0,-8.52,569.2,-2.72,,,,,2024-04-17T14:38:17,wayback
Binga,2024-04-17T06:00,566.15,-0.33,575.0,-8.85,568.9,-2.75,,,,,2024-04-17T14:38:17,wayback
Binga,2024-04-29T08:00,566.63,0.28,575.0,-8.37,565.3,1.33,,,,,2024-04-30T16:37:36,wayback
Binga,2024-04-30T08:00,566.91,0.28,575.0,-8.09,565.0,1.91,,,,,2024-04-30T16:37:36,wayback
Binga,2024-05-02T08:00,567.24,0.09,575.0,-7.76,565.0,2.24,,,,,2024-05-03T14:04:21,wayback
Binga,2024-05-03T08:00,567.33,0.09,575.0,-7.67,565.0,2.33,,,,,2024-05-03T14:04:21,wayback
Binga,2024-05-21T08:00,566.24,0.16,575.0,-8.76,565.0,1.24,,,,,2024-05-22T22:03:22,wayback
Binga,2024-05-22T08:00,566.4,0.16,575.0,-8.6,565.0,1.4,,,,,2024-05-22T22:03:22,wayback
Binga,2024-08-03T08:00,574.55,-0.17,575.0,-0.45,565.0,9.55,,,,,2024-08-04T13:50:34,wayback
Binga,2024-08-04T08:00,574.38,-0.17,575.0,-0.62,565.0,9.38,,,,,2024-08-04T13:50:34,wayback
Binga,2024-08-23T08:00,571.45,0.55,575.0,-3.55,565.0,6.45,,,,,2024-08-24T19:16:01,wayback
Binga,2024-08-24T08:00,572.0,0.55,575.0,-3.0,565.0,7.0,,,,,2024-08-24T19:16:01,wayback
Binga,2024-09-11T08:00,574.55,0.12,575.0,-0.45,565.0,9.55,,,,,2024-09-12T17:45:54,wayback
Binga,2024-09-12T20:00,574.67,0.12,575.0,-0.33,565.0,9.67,,,,,2024-09-12T17:45:54,wayback
Binga,2024-10-04T08:00,574.65,-0.08,575.0,-0.35,565.0,9.65,2.0,0.6,,115.89,2024-10-05T03:55:59,wayback
Binga,2024-10-05T08:00,574.57,-0.08,575.0,-0.43,565.0,9.57,,,,,2024-10-05T03:55:59,wayback
Binga,2024-10-06T08:00,574.83,0.26,575.0,-0.17,565.0,9.83,,,,,2024-10-06T18:48:56,wayback
Binga,2024-11-16T08:00,573.93,-1.64,575.0,-1.07,575.0,-1.07,1.0,0.3,,59.14,2024-11-17T17:28:25,wayback
Binga,2024-11-17T08:00,572.29,-1.64,575.0,-2.71,575.0,-2.71,4.0,2.0,,260.66,2024-11-17T17:28:25,wayback
Binga,2024-11-22T08:00,574.87,-1.56,575.0,-0.13,575.0,-0.13,2.0,1.0,,173.29,2024-11-23T23:44:53,wayback
Binga,2024-11-23T08:00,573.31,-1.56,575.0,-1.69,575.0,-1.69,,,,,2024-11-23T23:44:53,wayback
Binga,2024-11-26T08:00,573.43,1.57,575.0,-1.57,575.0,-1.57,1.0,0.3,,51.48,2024-11-27T03:09:17,wayback
